Sample	Queue Length	Avg Waiting Time
11686754	1342		2746.7567317709327
11687712	1292		2611.7525906451046
11688678	1237		2551.5878996923566
11689666	1194		2446.878451913595
11690626	1144		2343.3949694521725
11691690	1204		2385.2589868940413
11692724	1229		2490.028563108295
11693816	1273		2570.8831798508763
11694868	1322		2511.4921998530626
11695866	1317		2628.4026042483747
11696929	1365		2731.856618154794
11697902	1321		2709.901509732008
11698871	1260		2507.4055304974318
11699952	1306		2524.609728895128
11701040	1379		2716.324327979237
11702124	1442		2804.602619756013
11703082	1385		2743.539654701948
11704202	1475		2951.3881711922586
11705216	1441		2922.5063845179975
11706223	1428		2892.343175403774
11707248	1429		2836.974264331162
11708255	1402		2706.8729711659253
11709311	1408		2871.7444100119174
11710339	1397		2823.213838327676
11711336	1358		2753.538302641362
11712467	1459		2776.48215636611
11713495	1446		2905.2712905816734
11714550	1494		2951.630696132779
11715551	1474		2926.0445658415556
11716566	1463		2965.4393479190767
11717660	1533		3008.939120285213
11718743	1591		3139.4606210775673
11719735	1574		3282.4146327115595
11720719	1518		3167.408872451633
11721690	1479		3000.198419108987
11722749	1498		3003.2188498452306
11723744	1458		2932.2136664949358
11724820	1532		3059.9880116060376
11725810	1522		3013.2980556301773
11726860	1545		3060.0014100782573
11727892	1572		3058.28756955266
11728930	1570		3147.5722672194242
11729972	1559		3310.361159209162
11730991	1528		3252.9308203160763
11732043	1544		3129.646223079413
11733152	1617		3214.7790278345346
11734125	1581		3190.8067022301257
11735102	1520		3217.897974319756
11736039	1425		3069.848439771682
11737033	1379		2942.4460763446987
11737986	1295		2564.0567302405834
11739057	1314		2586.6182267144322
11740147	1359		2754.0657682716846
11741184	1388		2792.1298811249435
11742191	1338		2666.1288840025663
11743138	1256		2632.6379734389484
11744189	1260		2585.3226651772857
11745265	1316		2605.9206649921834
11746305	1335		2584.5996387451887
11747332	1325		2690.40480883047
11748317	1263		2540.6057046465576
11749352	1271		2574.395815178752
11750409	1280		2539.870411556214
11751460	1295		2660.0156285576522
11752524	1313		2598.352841693908
11753530	1299		2582.946799594909
11754545	1283		2520.378712758422
11755490	1188		2462.1960721351206
11756434	1102		2380.38276373595
11757485	1149		2215.44546578452
11758501	1154		2280.5284144580364
11759561	1162		2323.5260911881924
11760575	1151		2350.4073994979262
11761595	1148		2254.3308632858098
11762534	1074		2167.676395293325
11763490	1008		2112.854690529406
11764509	986		1933.8793684132397
11765545	983		1987.2237052246928
11766552	990		2061.0129629038274
11767556	980		2051.017831426114
11768526	924		1898.389016661793
11769533	898		1788.4150051362813
11770606	969		1810.2076287791133
11771707	1055		2098.0933560729027
11772710	1018		2026.639660537243
11773693	994		2024.445541974157
11774746	1013		2013.8399558626115
11775816	1059		2083.458438400179
11776843	1076		1986.9594787359238
11777827	1051		2113.2784178480506
11778886	1071		2131.3815520741045
11779901	1074		2115.457969110459
11780908	1079		2145.821091968566
11782002	1131		2163.030912552029
11783017	1133		2222.044823836535
11784056	1156		2297.149940174073
11785106	1195		2433.320946391672
11786108	1172		2382.0308711491525
11787065	1109		2323.368296880275
11788080	1103		2266.5666610375047
11789142	1145		2288.1415530219674
11790252	1220		2426.304145153612
11791256	1196		2396.975743819028
11792260	1198		2407.331401847303
11793206	1103		2349.692702129483
11794245	1115		2273.670285373926
11795271	1103		2264.3693026304245
11796310	1117		2253.116746749729
11797287	1087		2225.809227451682
11798280	1042		2108.3187309019268
11799347	1063		2097.1100939437747
11800441	1113		2131.5911641418934
11801522	1154		2255.7693634293973
11802539	1124		2305.013132944703
11803610	1169		2343.0747046284378
11804653	1210		2443.4770090952516
11805692	1231		2380.6882870420814
11806742	1261		2461.328255236149
11807746	1228		2442.194639597088
11808782	1232		2533.7004562690854
11809824	1230		2482.6293936371803
11810844	1231		2393.0078110583127
11811881	1232		2366.5206051319838
11812908	1249		2492.6977317258716
11813963	1300		2480.260073993355
11815106	1421		2713.231707200408
11816110	1382		2871.553598087281
11817084	1325		2743.524928614497
11818131	1337		2701.42108027637
11819114	1311		2633.1501631252468
11820127	1293		2714.4935712628067
11821115	1278		2650.2817766442895
11822178	1303		2578.5244422517717
11823252	1339		2727.8017108514905
11824221	1296		2604.9755893982947
11825310	1352		2634.3154909461737
11826308	1297		2563.3681306429207
11827345	1302		2636.610785316676
11828334	1264		2591.385358005762
11829452	1349		2656.985148500651
11830557	1402		2768.118256498128
11831546	1365		2871.0258445777
11832577	1357		2792.282312951982
11833660	1397		2733.4765070080757
11834672	1381		2673.9875201173127
11835724	1390		2753.4290418475866
11836801	1429		2688.1345181800425
11837834	1411		2667.252583179623
11838802	1377		2790.425624296069
11839755	1291		2686.8578944392502
11840748	1257		2631.452551331371
11841880	1366		2575.0873646363616
11842932	1392		2853.3258955664933
11844030	1465		2855.840943492949
11845076	1498		3011.1560860984027
11846161	1556		3019.7671509981155
11847162	1540		3022.9751866534352
11848170	1522		3155.6395086720586
11849183	1503		3116.797054477036
11850212	1501		3048.073790833354
11851301	1548		2958.0464025214314
11852418	1625		3072.8522635512054
11853479	1647		3199.449130464345
11854520	1673		3260.2595336548984
11855410	1554		3189.319237306714
11856535	1630		3238.910712093115
11857553	1646		3212.007405459881
11858647	1707		3347.635899607092
11859617	1656		3322.1499867886305
11860643	1667		3346.314556065947
11861597	1611		3203.474972575903
11862686	1666		3241.561201233417
11863722	1655		3302.60607817024
11864713	1631		3256.718170490116
11865733	1621		3315.492977298796
11866709	1594		3380.957941442728
11867687	1531		3168.3243787400424
11868742	1542		3096.3898329623044
11869762	1541		3140.7839918099344
11870759	1506		3164.894842118025
11871721	1454		3043.0885260142386
11872712	1409		2891.920501191169
11873705	1369		2821.9382703602314
11874723	1353		2817.7627954110503
11875687	1314		2787.9044972881675
11876765	1343		2652.5903929919004
11877801	1373		2734.137019701302
11878842	1377		2727.1830644086003
11879844	1335		2783.113554261625
11880773	1260		2603.575188100338
11881752	1236		2396.519599299878
11882811	1251		2490.948201995343
11883841	1232		2544.4991720095277
11884847	1226		2428.679063461721
11885750	1110		2354.918495628983
11886804	1149		2293.467130821198
11887807	1149		2270.4481649398804
11888800	1114		2225.078583981842
11889801	1085		2182.0390614792705
11890790	1057		2246.8519589416683
11891777	1032		2094.6041847877204
11892833	1062		2107.797526024282
11893866	1066		2079.2789112217724
11894928	1116		2124.4980539493263
11896116	1266		2350.016725987196
11897146	1296		2559.3335682712495
11898208	1330		2518.8084601014853
11899242	1338		2603.909843467176
11900167	1248		2518.019855849445
11901197	1273		2470.420947212726
11902197	1231		2403.8535982705653
11903258	1265		2510.1386200748384
11904272	1240		2482.32446026057
11905290	1239		2427.12614300102
11906347	1259		2503.2184735126793
11907325	1213		2463.8556143157184
11908359	1223		2476.6489244177938
11909374	1197		2329.810974109918
11910349	1147		2445.650256883353
11911344	1117		2283.1827783621848
11912306	1063		2190.1689154841006
11913365	1097		2187.3108133114874
11914440	1162		2318.0679648295045
11915554	1228		2434.7762990295887
11916676	1343		2511.91829238832
11917663	1266		2484.762548919767
11918669	1254		2542.008748151362
11919648	1232		2513.521407905966
11920623	1178		2301.2273800596595
11921721	1233		2479.5586495287716
11922758	1243		2552.358009468764
11923739	1222		2522.1150597147644
11924715	1159		2355.438354998827
11925773	1174		2323.7803759910166
11926845	1211		2416.0783566348255
11927885	1228		2364.4239230528474
11928922	1225		2457.531740311533
11930008	1299		2529.6055250391364
11931092	1381		2656.6696786805987
11932059	1335		2693.2807810120285
11933121	1391		2654.546549960971
11934190	1427		2739.7338748015463
11935147	1379		2691.809295695275
11936210	1435		2704.2000135071576
11937254	1454		2821.6677389480174
11938238	1404		2977.604791287333
11939250	1398		2917.180548861623
11940150	1281		2769.9798383899033
11941198	1276		2578.586518075317
11942272	1319		2592.4260122403502
11943263	1299		2547.362322166562
11944235	1269		2431.5488593913615
11945209	1231		2479.581212747842
11946167	1141		2330.71678025648
11947179	1125		2276.252981159836
11948168	1106		2215.7301553301513
11949177	1101		2285.85280123353
11950174	1095		2204.7295252606273
11951279	1190		2284.621527954936
11952337	1233		2422.0911372564733
11953418	1278		2480.605615399778
11954382	1222		2521.094134707004
11955347	1133		2360.9500641711056
11956414	1187		2364.424289856106
11957321	1078		2330.844994969666
11958319	1031		2170.8294733576477
11959392	1070		2088.3047239407897
11960505	1148		2167.7358529940248
11961442	1066		2134.3544498458505
11962547	1122		2228.242251429707
11963578	1140		2309.291011363268
11964641	1192		2375.745663076639
11965726	1240		2513.314295966178
11966712	1179		2379.6733198836446
11967725	1167		2330.036746188998
11968701	1137		2321.634708881378
11969757	1180		2383.5424495339394
11970767	1189		2332.3448599018157
11971798	1169		2360.344272132963
11972873	1202		2354.1580236442387
11973914	1206		2444.391412436962
11974933	1192		2441.5378540568054
11976065	1275		2392.5348910205066
11977056	1226		2530.319016646594
11978122	1265		2513.838295273483
11979133	1267		2498.202408850193
11980244	1344		2560.311290897429
11981325	1405		2700.5233611240983
11982300	1358		2849.8209397271276
11983233	1289		2712.9685211367905
11984324	1379		2648.0032611452043
11985300	1339		2642.5862228274345
11986337	1359		2733.9794965051115
11987332	1349		2763.721541211009
11988282	1280		2648.394160628319
11989420	1379		2659.6335117667913
11990438	1381		2727.369939751923
11991410	1349		2828.8758358694613
11992459	1373		2788.8646417073905
11993472	1339		2658.913287766278
11994564	1422		2633.5533957369626
11995573	1366		2754.436465218663
11996659	1427		2920.9376287721097
11997705	1423		2869.7770381569862
11998710	1384		2754.0514182262123
11999667	1291		2650.2379380203784
12000700	1305		2703.770388804376
12001701	1268		2511.26637108624
12002772	1323		2621.2755915261805
12003800	1311		2621.674750920385
12004802	1303		2636.1086930558085
12005875	1346		2626.5078783407807
12006907	1368		2647.216143488884
12007923	1380		2713.528910469264
12008904	1315		2691.007340002805
12009913	1310		2715.1740646213293
12011019	1412		2764.117879010737
12011923	1313		2692.1936705186963
12012868	1245		2671.803569249809
12013934	1273		2561.045231450349
12014991	1326		2618.8872693292797
12015953	1270		2568.9448870532215
12017002	1287		2595.4279428087175
12018042	1291		2581.837239328772
12019049	1286		2562.3071539849043
12020050	1287		2574.8778338953853
12021038	1245		2548.1459658779204
12022057	1246		2442.5340033359826
12023024	1158		2376.869856726378
12024094	1199		2362.0353692881763
12025144	1210		2460.2831764370203
12026162	1208		2399.0632927007973
12027256	1249		2497.081931654364
12028227	1219		2485.6949823237956
12029264	1254		2427.357990272343
12030287	1274		2586.4972109012306
12031297	1278		2523.967443842441
12032240	1214		2479.860307428986
12033257	1218		2409.6232209205627
12034376	1305		2462.780490901321
12035339	1226		2490.9652673080564
12036408	1255		2501.2176078036427
12037469	1297		2554.8204499147832
12038516	1320		2622.461530417204
12039498	1260		2571.039569232613
12040588	1334		2473.4494583792984
12041566	1300		2630.705325104296
12042616	1330		2554.329162593931
12043718	1432		2762.274593885988
12044709	1403		2779.1032841727138
12045651	1327		2784.2314102090895
12046694	1350		2734.7370157688856
12047676	1294		2646.9196734316647
12048666	1279		2575.0067851170897
12049753	1356		2647.62419546023
12050775	1377		2721.643140718341
12051770	1371		2710.946803867817
12052765	1346		2682.572679631412
12053829	1372		2669.3124967329204
12054825	1364		2697.173643358052
12055870	1369		2771.6461242847145
12056880	1364		2768.256502389908
12057870	1301		2677.4642291367054
12058988	1393		2665.751591358334
12060011	1373		2718.2586247064173
12061042	1360		2766.0294502303004
12062139	1418		2783.597879398614
12063111	1369		2710.787945661694
12064105	1345		2780.5909120664
12065141	1339		2591.144223421812
12066205	1402		2754.994582116604
12067215	1377		2802.9659630209208
12068250	1360		2790.9515336565673
12069356	1416		2798.948675714433
12070300	1357		2739.083855625242
12071266	1308		2571.8988797441125
12072270	1278		2518.09506110847
12073320	1278		2535.778837736696
12074341	1267		2553.02921192348
12075310	1224		2568.2426188997924
12076237	1133		2326.2033239863813
12077304	1172		2289.4147779643536
12078354	1172		2307.4865437224507
12079381	1190		2285.0752619318664
12080493	1252		2376.766616951674
12081519	1228		2382.9258868955076
12082591	1275		2508.9557526633143
12083638	1292		2381.5937235690653
12084622	1249		2568.499276019633
12085602	1228		2478.1382604129612
12086643	1231		2472.7007100731134
12087695	1268		2545.6543608233333
12088691	1235		2482.679033957422
12089730	1256		2530.6903018653393
12090813	1310		2542.955935973674
12091882	1338		2608.4586668610573
12092819	1258		2651.680869128555
12093875	1284		2591.156904824078
12094912	1294		2517.272106360644
12096085	1437		2755.518263336271
12096997	1329		2712.7550186291337
12098031	1363		2749.987396571785
12099069	1399		2819.476132541895
12100022	1351		2828.796591106802
12101096	1409		2775.511323977262
12102089	1397		2806.757160194218
12103151	1412		2812.2492953538895
12104212	1438		2814.2142246700823
12105249	1427		2755.4029398597777
12106306	1454		2904.934663683176
12107300	1444		2818.10141948238
12108343	1472		2936.378034863621
12109422	1543		3062.635391533375
12110443	1536		3059.47284893319
12111450	1511		3026.9076447039843
12112531	1549		3054.3354876860976
12113563	1556		3182.1135619319975
12114599	1559		3209.417301379144
12115619	1565		3093.678655896336
12116674	1620		3177.8732511140406
12117663	1599		3191.3671281933784
12118678	1611		3177.5059909783304
12119681	1608		3305.729815505445
12120697	1613		3224.186501841992
12121744	1618		3147.797128047794
12122800	1617		3224.405405022204
12123770	1546		3109.1783045120537
12124831	1588		3173.214815802872
12125971	1690		3323.6048825979233
12127079	1774		3513.531379289925
12128062	1722		3473.6861149035394
12129076	1682		3468.0255588702857
12130105	1699		3440.2839168049395
12131154	1715		3372.2820600531995
12132208	1716		3431.78393079713
12133304	1759		3490.958674810827
12134367	1820		3608.2686380036175
12135324	1748		3552.816194497049
12136280	1698		3453.019951675087
12137329	1728		3421.1430971100926
12138337	1711		3421.533081356436
12139364	1728		3507.199492175132
12140403	1747		3538.6905592754483
12141521	1850		3598.97571009025
12142522	1845		3620.932021703571
12143519	1804		3613.6421790868044
12144579	1853		3683.4153192676604
12145533	1786		3521.940597679466
12146509	1753		3549.2132708653808
12147588	1804		3623.3119352199137
12148532	1728		3448.17364725098
12149537	1723		3443.2160180918872
12150585	1751		3510.147460527718
12151612	1766		3580.0373371727765
12152623	1746		3595.424193929881
12153692	1789		3607.4340175762773
12154744	1808		3603.711175415665
12155754	1813		3464.8992470651865
12156810	1859		3586.9081581272185
12157778	1801		3685.6091295182705
12158885	1856		3661.037266097963
12159870	1805		3581.8199935108423
12160934	1827		3676.2548620402813
12161952	1808		3595.914643123746
12162959	1790		3622.044903691858
12163978	1798		3544.2785705178976
12164978	1748		3442.5006526336074
12165977	1742		3435.3870233781636
12166980	1710		3549.88086957857
12167999	1719		3421.9558971375227
12169046	1743		3457.2303896695375
12170119	1790		3540.4998337626457
12171085	1753		3452.0397621504962
12172080	1700		3399.1516261175275
12173120	1691		3478.3855117075145
12174175	1697		3399.5298117659986
12175184	1695		3328.909522574395
12176168	1653		3285.7938889674842
12177139	1613		3329.479249443859
12178183	1637		3298.6551835611463
12179320	1724		3371.3772825449705
12180307	1662		3321.275071877986
12181322	1643		3298.224476352334
12182370	1674		3279.9917814061046
12183403	1679		3403.6695259585977
12184444	1696		3441.740827910602
12185501	1713		3408.067964054644
12186546	1737		3454.56724563241
12187518	1687		3466.8378019183874
12188498	1667		3472.715195272118
12189537	1688		3496.150400172919
12190535	1641		3411.5253775827587
12191564	1647		3333.1521959491074
12192596	1676		3323.871690183878
12193639	1700		3480.5269238613546
12194654	1675		3302.6659671142697
12195647	1658		3312.552231799811
12196657	1658		3339.026923429221
12197696	1692		3342.0815585665405
12198704	1654		3345.074586123228
12199681	1609		3218.5916316471994
12200633	1535		3127.2262720800936
12201644	1544		3141.261647146195
12202671	1569		3050.284889422357
12203622	1487		3031.9422141462564
12204640	1467		3025.1554869562387
12205656	1441		2940.0651002004743
12206660	1445		2918.427035380155
12207715	1460		2927.4333548508584
12208692	1434		2892.4883257113397
12209711	1436		2968.489090397954
12210733	1437		2924.6572376713157
12211772	1472		2854.4442198090255
12212843	1535		2953.833850875497
12213941	1599		3053.07018841058
12214901	1533		3136.508919760585
12215919	1543		3063.679274905473
12216963	1574		3045.993729941547
12218029	1593		3055.545670878142
12219060	1567		3032.8340468779206
12220079	1583		3097.3595915324986
12221059	1525		3055.195497509092
12222092	1533		2975.775325436145
12223159	1566		3018.7794051766396
12224233	1586		3060.9422439448535
12225224	1556		3088.884149823338
12226205	1505		3068.141875382513
12227161	1430		2943.055270370096
12228252	1493		3021.703943107277
12229231	1444		2988.6335568763316
12230232	1428		2886.163380973041
12231227	1375		2744.6369869187474
12232341	1445		2748.2894715219736
12233231	1315		2640.39014801383
12234253	1312		2635.5189865082502
12235311	1336		2633.905556283891
12236347	1371		2627.274756602943
12237422	1415		2752.8192575015128
12238576	1534		2945.593491472304
12239557	1495		2966.8361465595663
12240595	1492		3055.3908331133425
12241624	1477		2971.307981669903
12242667	1501		3000.190835054964
12243674	1477		2913.827744383365
12244668	1445		2907.982703052461
12245607	1342		2802.8356099165976
12246560	1293		2651.3776736781
12247487	1191		2531.550890918821
12248380	1084		2309.84173239395
12249486	1151		2189.3796056583524
12250571	1207		2363.2149317003787
12251581	1197		2434.8714650534093
12252549	1158		2351.1164365671575
12253522	1128		2278.107473332435
12254530	1115		2211.062245965004
12255527	1094		2168.1467476710677
12256525	1092		2187.491757400334
12257547	1097		2135.072834685445
12258591	1139		2289.5027930364013
12259706	1214		2361.9653294607997
12260746	1217		2352.0422803908587
12261729	1171		2517.089000556618
12262735	1163		2280.352475706488
12263779	1166		2405.579623069614
12264787	1140		2374.568447418511
12265778	1114		2286.324397046119
12266821	1123		2237.3437478281558
12267851	1099		2260.5201735273004
12268902	1125		2211.2399148233235
12269876	1056		2067.195602219552
12270919	1070		2147.127426289022
12271905	1021		2072.6572059318423
12272913	1003		1992.5251236781478
12273938	1008		1967.5416306890547
12274894	956		1998.4530923552811
12275894	931		1882.146421764046
12276805	837		1846.1430703401566
12277855	855		1658.92975525558
12278888	881		1761.2934369444847
12279938	887		1744.4426167346537
12280978	923		1773.0579683594406
12281924	825		1768.360420845449
12282997	878		1750.5536275692284
12284060	905		1792.5484430491924
12285073	902		1754.6647800132632
12286129	937		1871.3676433451474
12287074	874		1764.4938302449882
12288132	896		1801.9669215232134
12289289	1027		1948.9491622969508
12290432	1130		2177.7221984118223
12291407	1096		2312.5536080412567
12292517	1164		2312.5170664787292
12293610	1204		2316.7383978143334
12294595	1178		2361.6743406914175
12295552	1108		2416.3608681336045
12296566	1101		2183.8649350889027
12297568	1046		2081.0850252471864
12298535	1012		2090.9191186986864
12299540	1015		2020.1289409957826
12300647	1121		2135.2091833651066
12301706	1164		2169.916650108993
12302727	1152		2326.471687823534
12303794	1166		2294.1877287700772
12304808	1154		2458.893566016108
12305821	1161		2352.368858229369
12306864	1190		2294.5031798295677
12307872	1161		2401.493201844394
12308945	1194		2353.5358913876116
12310002	1236		2426.2208821438253
12311148	1335		2608.4379548355937
12312171	1357		2682.743955951184
12313218	1370		2741.3199532218277
12314271	1382		2738.968306194991
12315301	1378		2783.481772005558
12316325	1386		2782.3095027692616
12317247	1300		2744.638843294233
12318290	1341		2630.673376824707
12319266	1308		2637.551458746195
12320262	1289		2601.954661194235
12321330	1320		2594.9603704102337
12322391	1372		2660.825812127441
12323469	1417		2710.5737775824964
12324518	1439		2806.1030762568116
12325522	1420		2839.599110096693
12326577	1457		2878.3547148890793
12327580	1419		2834.788301754743
12328537	1368		2837.384791865945
12329523	1348		2766.793361760676
12330570	1340		2595.0620462223887
12331509	1265		2616.764771491289
12332560	1303		2592.759995304048
12333621	1347		2650.337197907269
12334644	1338		2628.9180554635823
12335672	1313		2665.5754294991493
12336678	1307		2662.895935341716
12337661	1277		2577.7362499535084
12338588	1200		2430.5184661969543
12339661	1260		2498.6403240300715
12340700	1281		2478.667981069535
12341790	1334		2433.9592376314104
12342814	1320		2634.105739478022
12343872	1350		2711.890918958932
12344837	1280		2570.836826995015
12345901	1306		2639.3722524903715
12347007	1405		2683.6369757652283
12348036	1411		2806.498523682356
12349047	1411		2871.8793373145163
12350091	1443		2830.8129594549537
12351120	1447		2817.4482987336814
12352153	1426		2859.4696496874094
12353167	1412		2941.4379777908325
12354237	1456		2889.5423662550747
12355309	1471		2989.5608296617866
12356254	1415		2835.187503159046
12357286	1430		2919.1480158790946
12358364	1471		2884.490643464029
12359385	1482		2926.054734170437
12360372	1437		2859.0362142436206
12361449	1465		2986.985989522189
12362448	1449		2899.4812040030956
12363489	1479		3033.7772818654776
12364539	1504		2944.073900654912
12365565	1480		2944.694306641817
12366642	1536		3028.232626311481
12367742	1603		3188.000756621361
12368725	1580		3278.4090941362083
12369870	1683		3381.6414548568428
12370850	1616		3224.2041392847896
12371897	1641		3175.888174314052
12372925	1638		3239.2551167458296
12373963	1636		3335.1359614022076
12374998	1639		3216.2633164338768
12375999	1604		3226.56261183694
12377006	1585		3132.9952557496727
12378073	1616		3142.1861389167607
12379016	1518		3041.5796857327223
12380102	1566		3014.997756946832
12381151	1583		3145.475219208747
12382166	1587		3124.3242928422987
12383273	1659		3332.472987703979
12384248	1633		3297.1991901658475
12385255	1611		3312.821567732841
12386391	1714		3427.3808982111514
12387403	1726		3387.9216304793954
12388413	1725		3421.2618317194283
12389518	1780		3426.8982792310417
12390609	1835		3523.9663900993764
12391687	1875		3661.2294638827443
12392708	1855		3735.3326180391014
12393729	1847		3655.997801851481
12394779	1851		3706.3995091058314
12395826	1893		3816.0767336301506
12396901	1936		3833.1289307512343
12397935	1949		3778.529891729355
12398977	1951		3844.5014843568206
12399908	1870		3779.395636651665
12400878	1840		3784.1196218281984
12401895	1849		3809.1404772549868
12402908	1810		3752.147233210504
12404011	1872		3779.1088409498334
12405067	1884		3735.4481054209173
12406104	1871		3655.2557294107974
12407168	1900		3712.8544116541743
12408194	1907		3802.9309642352164
12409251	1927		3876.616535425186
12410295	1924		3826.191068060696
12411363	1982		3874.4866998158395
12412326	1919		3795.443656884134
12413375	1957		3976.540245193988
12414304	1872		3896.142092566937
12415330	1861		3878.1882489472628
12416300	1803		3672.0416825972497
12417294	1796		3606.943064443767
12418275	1756		3661.5464954786003
12419297	1772		3717.288190126419
12420337	1781		3635.120490126312
12421354	1788		3553.7912707328796
12422362	1768		3602.9919472038746
12423383	1765		3594.932207044214
12424419	1775		3550.54136493057
12425434	1777		3531.9308679178357
12426491	1834		3621.2501212246716
12427447	1787		3536.667477056384
12428456	1790		3553.7994766682386
12429463	1789		3504.7410920485854
12430522	1816		3632.732371799648
12431467	1756		3501.382717989385
12432559	1809		3563.779489059001
12433605	1818		3608.8311426229775
12434682	1866		3803.029355801642
12435651	1819		3666.898353729397
12436666	1807		3561.1668817847967
12437650	1772		3549.7767691388726
12438726	1813		3655.522730205208
12439739	1814		3668.6871783286333
12440783	1856		3586.3013950400054
12441798	1836		3558.427702497691
12442796	1804		3565.5460242293775
12443828	1789		3617.0398321039975
12444889	1807		3614.4162499271333
12445893	1772		3544.8656869232655
12447037	1863		3617.934352427721
12448096	1912		3769.3572982624173
12449076	1887		3810.0641102343798
12450136	1922		3835.902352012694
12451123	1879		3785.6326537691057
12452140	1866		3732.534439049661
12453096	1803		3703.746282335371
12454047	1702		3513.1677752397954
12455125	1763		3548.2589019574225
12456107	1737		3462.0721153132617
12457102	1710		3493.85517552495
12458124	1684		3471.9235349185765
12459154	1708		3401.811248715967
12460182	1711		3405.3173624128103
12461318	1817		3530.8062335960567
12462357	1852		3498.5657104700804
12463342	1816		3606.7330250293016
12464363	1809		3725.206839121878
12465388	1805		3691.341216187924
12466441	1815		3679.03841355443
12467412	1773		3460.8564576618373
12468482	1791		3463.9241122342646
12469563	1822		3535.6286698915064
12470578	1818		3689.119610901922
12471554	1769		3653.0898959711194
12472479	1660		3474.77712411806
12473443	1622		3437.967299245298
12474482	1655		3267.4078314229846
12475528	1671		3321.005745049566
12476582	1722		3370.284285504371
12477561	1692		3390.5853920429945
12478571	1700		3384.6376111470163
12479614	1693		3409.7035658098757
12480558	1618		3366.0013377331197
12481515	1560		3254.917128652334
12482578	1578		3146.6134156547487
12483665	1638		3238.047573249787
12484608	1574		3174.265254288912
12485538	1480		3082.7184336297214
12486519	1452		3027.082430396229
12487602	1500		2904.297563150525
12488621	1488		2893.571237143129
12489687	1530		3015.172389909625
12490738	1539		3013.538417316973
12491756	1524		3049.311409302056
12492773	1527		2946.4971781782806
12493824	1561		3102.651870086789
12494873	1606		3238.213690318167
12495948	1661		3290.557349719107
12497021	1695		3339.4512776881456
12498087	1726		3432.8641724586487
12499050	1672		3348.2302007488906
12500085	1667		3375.549056019634
12501100	1641		3368.540837559849
12502157	1678		3418.295864764601
12503236	1714		3335.415640823543
12504266	1723		3371.6881174743176
12505325	1732		3349.8046471960843
12506289	1642		3418.9382405914366
12507285	1629		3350.6731599718332
12508334	1643		3333.5033808909357
12509421	1717		3391.22334581241
12510542	1837		3571.4289297126234
12511562	1837		3580.4835565797985
12512548	1814		3631.369348075241
12513611	1841		3679.5492759533226
12514590	1782		3604.62291957438
12515603	1765		3702.3993923179805
12516685	1797		3602.1907208785415
12517682	1774		3598.344237793237
12518735	1789		3667.460713490844
12519721	1754		3579.3080804385245
12520717	1701		3408.5735878683627
12521710	1689		3393.966007657349
12522623	1599		3268.8058588542044
12523634	1588		3150.0092224404216
12524683	1610		3229.891249231994
12525691	1593		3162.825750757009
12526601	1501		3069.0391194820404
12527573	1451		2955.9864308573306
12528575	1446		2949.070913296193
12529585	1435		2786.430800318718
12530594	1433		2842.362533967942
12531615	1412		2791.910383667797
12532646	1433		2787.560984507203
12533680	1465		2913.178136408329
12534745	1507		2997.756349604577
12535823	1534		3079.5111157111824
12536864	1553		3155.742356427014
12537891	1572		3077.093594312668
12538908	1571		3107.319980625063
12539903	1538		3101.2825403772295
12540923	1542		3156.270590480417
12541926	1495		3107.8809763602912
12542973	1491		3050.5640082731843
12544057	1525		2996.75460736081
12545020	1448		2962.804479982704
12546017	1432		3036.1110602244735
12547085	1457		3004.0101913549006
12548088	1451		3031.642258029431
12549236	1561		3038.283630799502
12550257	1548		3085.14081550017
12551245	1503		3101.2266661450267
12552245	1460		3079.7881136350334
12553318	1533		3103.2088936008513
12554312	1516		3047.271214455366
12555329	1526		3009.1480731517076
12556410	1569		3067.0998270846903
12557387	1542		3102.481062505394
12558407	1522		3141.387474242598
12559525	1596		3144.6321734003723
12560535	1589		3174.4383548796177
12561576	1612		3185.546738963574
12562517	1536		3111.867795884609
12563467	1466		3079.1035597510636
12564484	1441		3051.0521040931344
12565527	1479		2980.005926180631
12566497	1432		2824.875348675996
12567599	1515		2909.7958079837263
12568584	1461		2939.1894896142185
12569718	1564		3141.153575886041
12570774	1582		3071.2297141328454
12571780	1572		3084.3236600384116
12572821	1585		3090.868430543691
12573892	1646		3254.8869484625757
12574894	1617		3156.074924979359
12575887	1563		3095.4062247909606
12576884	1548		3107.244315519929
12577855	1513		3105.930697515607
12578879	1508		3062.814360309392
12579852	1462		3085.223115939647
12580859	1420		2882.0625516995788
12581882	1431		2826.750776667148
12582941	1467		2809.0323026292026
12583944	1445		2837.2933168262243
12584996	1464		2888.010536517948
12586150	1585		3054.631953023374
12587154	1562		3105.193376891315
12588166	1563		3065.497578062117
12589205	1592		3119.42623866722
12590234	1612		3256.129793498665
12591272	1630		3155.573170900345
12592277	1617		3138.733761303127
12593282	1621		3204.7401270717382
12594306	1618		3220.0684182941914
12595359	1631		3281.222307667136
12596377	1634		3157.6195643395185
12597509	1742		3293.275898542255
12598521	1723		3304.189329661429
12599536	1722		3367.0977299399674
12600503	1681		3411.4709353372455
12601508	1670		3256.45446773991
12602562	1723		3334.324232738465
12603622	1746		3294.534274082631
12604621	1701		3447.0001380108297
12605673	1714		3519.375820197165
12606694	1732		3432.5290007665753
12607707	1729		3357.1668171174824
12608736	1718		3401.470210917294
12609816	1767		3447.2213892675936
