Sample	Queue Length		Avg Waiting Time
2685000	1		0.0
2686000	2		3.3991530146449804
2687000	0		0
2688000	1		0.32576703652739525
2689000	0		0
2690000	1		0.0
2691000	1		0.7700959965586662
2692000	0		0
2693000	0		0
2694000	0		0
2695000	1		1.5131932888180017
2696000	1		1.7888595405966043
2697000	1		0.0
2698000	0		0
2699000	0		0
2700000	0		0
2701000	0		0
2702000	2		2.8458032477647066
2703000	1		0.0
2704000	1		0.0
2705000	1		1.3805514387786388
2706000	1		3.166630996391177
2707000	1		0.0
2708000	1		1.0717541221529245
2709000	1		0.0
2710000	1		0.0
2711000	0		0
2712000	1		1.4313253127038479
2713000	0		0
2714000	2		2.808479765430093
2715000	0		0
2716000	1		1.6580634769052267
2717000	0		0
2718000	0		0
2719000	0		0
2720000	0		0
2721000	0		0
2722000	0		0
2723000	3		1.8131474386900663
2724000	0		0
2725000	1		0.0
2726000	1		0.5019947774708271
2727000	1		0.0
2728000	0		0
2729000	1		0.22829177416861057
2730000	2		1.8970843516290188
2731000	0		0
2732000	2		4.372324123978615
2733000	2		1.0979922525584698
2734000	1		0.002015473321080208
2735000	1		0.0
2736000	0		0
2737000	1		0.0
2738000	0		0
2739000	0		0
2740000	0		0
2741000	2		1.3464916106313467
2742000	1		0.0
2743000	0		0
2744000	2		2.706411376595497
2745000	1		3.0814246740192175
2746000	2		1.8358676116913557
2747000	1		0.37609261088073254
2748000	0		0
2749000	2		4.119076170027256
2750000	0		0
2751000	2		0.9633317906409502
2752000	0		0
2753000	1		1.9314430113881826
2754000	0		0
2755000	1		2.420694872736931
2756000	1		2.1397488117218018
2757000	2		1.1344314683228731
2758000	0		0
2759000	2		1.8949260488152504
2760000	0		0
2761000	1		0.3352522663772106
2762000	1		0.0
2763000	1		0.013778092339634895
2764000	2		0.8465836215764284
2765000	0		0
2766000	4		3.569663282483816
2767000	2		0.36839658580720425
2768000	0		0
2769000	0		0
2770000	1		0.0
2771000	1		0.0
2772000	1		0.0
2773000	0		0
2774000	1		1.6337070353329182
2775000	0		0
2776000	1		0.10128451697528362
2777000	1		0.9273366816341877
2778000	1		1.0714988838881254
2779000	1		1.2752135284245014
2780000	0		0
2781000	0		0
2782000	0		0
2783000	0		0
2784000	0		0
2785000	0		0
2786000	0		0
2787000	1		0.0
2788000	1		0.0
2789000	1		0.0
2790000	0		0
2791000	1		0.0
2792000	2		5.546635337173939
2793000	2		1.1820323001593351
2794000	2		0.2972679305821657
2795000	1		1.396612262353301
2796000	2		0.3604146931320429
2797000	1		0.16350617073476315
2798000	1		0.0
2799000	0		0
